id,name,user_id:id,date_start,date_end,street,zip,city,stage_id:id,build_type,project_type_id:id
scenario.buildingproject_-2144261253,"Objekt: Stucky Urdorf, Auftragsnummer: A109104.001, Offerte: 2058787",scenario.res_users_cfr,2007-04-23,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261251,Objekt: Eigenbedarf,scenario.res_users_sku,2001-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261249,"Objekt: EFH Frei, Obergerlafingen (Lichtsteuerung)",scenario.res_users_sku,2000-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261247,"Objekt: EFH Bärtschi, Oberwil-Lieli (Licht, Storen, Wind, Sonne, Visualisierung)",scenario.res_users_sku,2000-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261245,"Objekt: Büro Swisslux (Licht, Storen, Fernbedienung, Heizung, Lüftung, Visual)",scenario.res_users_sku,2002-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261243,"Objekt: Urs Dönni Privat, Wetzikon",scenario.res_users_sku,2000-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261241,"Objekt: Restaurant Rathausgarten, Aarau (Licht, Klingelanlage, Sonnenstoren)",scenario.res_users_sku,2000-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261239,"Objekt: Restaurant Rathausgarten, Aarau (Licht, Klingelanlage, Sonnenstoren)",scenario.res_users_sku,2000-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261237,"Objekt: EFH Hugelshofer, 4106 Therwil (Licht, Urlaubschalter (Zeitschaltuhr), Lichtsensor, Bewegung)",scenario.res_users_sku,2002-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261235,"Objekt: Privatwohnung, Kirchstr. 8, 8573 Alterswilen (Licht, Zutritt, Fenbedienung (Integration Altbau 1926))",scenario.res_users_sku,2002-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261233,"Objekt: Bauengineering Thalwil, Kesselhaus, Auftragsnummer: 109115.001, Offerte: 2058805",scenario.res_users_cfr,2007-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261231,"Objekt: Whg Röösli (ex. Jenny), Hildisrieden (Licht Rolladen, Temp., Sonnenstoren, Regen, Wind)",scenario.res_users_rgl,2003-01-16,2009-12-31,,,,specific_building_project.stage_quotation,,
scenario.buildingproject_-2144261229,"Objekt: Whg, Wettingen (installiert durch Eglin Elektro, Wettingen)",scenario.res_users_sku,2002-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261227,Objekt: Whg Zufikon,scenario.res_users_sku,2007-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261226,"Objekt: Wohn- und Geschäftshaus Imfeld, Bürglen (Hauptsächlich Rolladensteuerungen mit Zentralfunktionen und Aussenlichtsteuerungen über Bewegungsmelder, Verbindung von 3 Gebäuden mit Kunststoff-Lichtleiter)",scenario.res_users_sku,2003-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261224,"Objekt: Geschäftshaus Reisch-Elektro, (Lichtsteuerungen und Zutrittskontrolle mit LCN-UT Transpondermodul)",scenario.res_users_sku,2003-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261222,"Objekt: Wohnhaus Künzli, Berlingen (Licht- und Rollladensteuerungen, mit Automatikschaltungen über Bewegungsmelder und Hand-automat-Schalter, Alarm-Licht-Funktion über Alarm-Taster im Schlafzimmer und Kontakt von Alarmanlage)",scenario.res_users_sku,2003-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261220,"Objekt: EFH Stäheli, ? (Licht, Rollladen, Transponder)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261218,"Objekt: EFH Schläfli, ? (Licht, Rolladen, Tableau-Visualisierung, Windsensor, Regensensor)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261216,"Objekt: EFH Ernst (Licht, Rolladen, Fernsteuerung)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261214,"Objekt: Raiffeisenbank, RB Tägerwilen (Licht, Storen, Visualisierung, HLK)",scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261212,"Objekt: Restaurant RB, Tägerwilen",scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261210,Objekt: EFH Amacker (Rollladensteuerung),scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261208,"Objekt: EFH Horn (Lichtsteuerung, Zutrittskontrolle)",scenario.res_users_sku,2007-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261206,Objekt: Whg Florian Germersdorf privat (Diverse Schaltungen),scenario.res_users_sku,2002-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261204,"Objekt: ?, (Rolladensteuerung, Lichtsteuerung)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261202,Objekt: Wiftech AG (Licht mit Bewegunsmelder an B8H),scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261200,"Objekt: Jumbo Grossmarkt Baden, (Lichtsteuerung, Tableau Visualisierung, Lichtleiterverbindungen)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261198,"Objekt: Jumbo Grossmarkt Allschwil (Lichtsteuerung, Tableau Visualisierung, Lichtleiterverbindungen)",scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261196,"Objekt: EFH Pirmin Ming (Lichtsteuerung, Rolladensteuerung, Bewegungsmelder B8H)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261194,"Objekt: ? (Licht, Rolladen, Temperatur, Bewegungsmelder B8H, Transponder, Fernsteuerung)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261192,"Objekt: EFH Filliger (Licht, Rolladen)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261190,"Objekt: EFH Meyer (Licht, Rollladen, Wind, Regen, Licht)",scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261188,Objekt: Schwinn (kleine Licht und Rollladensteuerung),scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261186,"Objekt: Miniobjekt Wiederkehr (Licht, Leinwand für Homecinema, Fernsteuerung mit Pronto R950)",scenario.res_users_sku,2004-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261184,Objekt: Objekt Grimistall (Licht. Rolladen),scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261182,Objekt: EFH Széplaky,scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261180,Objekt: EFH Széplaky,scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261178,"Objekt: Whg René Glauser, Aesch ZH (Licht, Rollladen, Heizung, Lüftung, Szenen, Visualisierung GTM)",scenario.res_users_sku,2005-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261176,"Objekt: ??, kleine Anwengung mit ca. 3 Modulen",scenario.res_users_sku,2007-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261174,"Objekt: Swisslux Demowhg, installiert",scenario.res_users_sku,2006-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261172,"Objekt: LUBK, Offerte: 2055334",scenario.res_users_rgl,2006-08-21,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261170,"Objekt: EFH Hagen, Schaffhausen",scenario.res_users_sku,2006-12-13,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261168,"Objekt: EFH Weibel, Bürglen, Offerte: 2055416, 2055856",scenario.res_users_rgl,2006-08-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261166,Objekte: kleinere (Lichtsteuerungen),scenario.res_users_sku,2000-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261164,"Objekt: ?, Offerte: ?",scenario.res_users_cfr,2007-04-24,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261162,"Objekt: Novartis WSS-210, Offerte: 2057559",scenario.res_users_cfr,2007-01-30,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261160,"Objekt: Whg Ryf, Eschenbach SG",scenario.res_users_sku,2007-05-03,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261158,"Objekt: Gipfelrestaurant Weisshorn Arosa, Offerte: 2059046",scenario.res_users_cfr,2007-05-10,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261156,"Objekt: riessen Villa, erste Kostenschätzung",scenario.res_users_sku,2007-05-11,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261155,"Objekt: ?, Offerte: 2059070",scenario.res_users_cfr,2007-05-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261153,Objekt: ? Offerte: 2059114,scenario.res_users_cfr,2007-05-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261151,Objekt: ZIS New Upper School,scenario.res_users_rgl,2007-05-31,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261149,"Objekt: Umbau Villa Rainhof, Zürich, Offerte: 2059381",scenario.res_users_sku,2007-06-04,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2144261147,"Objekt: Whg Lehnherr, Grabs, Richtpreis-Offerte",scenario.res_users_sku,2007-06-05,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261145,"Objekt: Villa Rainhof 2007248, Offerte",scenario.res_users_sku,2007-06-07,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2144261143,"Objekt: EFH Heller, Kloten, Offerte: 2055892, 2057253",scenario.res_users_sku,2006-09-04,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261141,"Objekt: Villa Rainhof, Zürich, Offerte:",scenario.res_users_sku,2007-06-07,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2144261139,"Objekt: Villa Rainhof, Zürich Offerte: 2059463",scenario.res_users_sku,2007-06-11,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261137,"Objekt: ?, Offerte: 2059481",scenario.res_users_cfr,2007-06-11,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2144261135,Objekt: Riedbergstrasse 1-7,scenario.res_users_sku,2006-12-22,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261133,"Objekt: MFH Burg, u.a. Offerte über 10754",scenario.res_users_sku,2007-04-12,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2144261131,"Objekt: Carrefour Schönbühl, Erweiterung, Offerte: 2055415",scenario.res_users_rgl,2006-08-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261129,"Objekt: EFH Weibel, Bürglen",scenario.res_users_rgl,2006-07-13,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261127,Objekt: Jumbo Suhr,scenario.res_users_rgl,2007-06-19,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2144261125,"Objekt: Hardegg, Offerten über EM, OF, WF",scenario.res_users_sku,2007-06-21,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261123,"Objekt: Hotel Europe, Luzern, Probleme mit Fehlschaltungen",scenario.res_users_sku,2006-09-19,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2144261122,"Objekt: Skyguide, Auftragsnummer: BE-595466, Offerte: 2059290",scenario.res_users_cfr,2007-05-29,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261120,"Objekt: Radisson Hotel, Offerte: 2058085",scenario.res_users_cfr,2007-03-05,2009-12-31,,,,specific_building_project.stage_lost,,
scenario.buildingproject_-2144261118,"Objekt: EFH Stoller, Richtpreis-Offerte",scenario.res_users_sku,2007-07-02,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261116,"Objekt: (sm) Maag / Oetwil, Offerte: 2058354",scenario.res_users_rgl,2007-07-03,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261114,"Objekt: ZKB Neue Hard Gesamtsanierung Haus F, Offerte über 11653",scenario.res_users_sku,2007-07-05,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261112,"Objekt: Rue du Grand-Pré 54-58 à Genève, Offerte: 2059908",scenario.res_users_cfr,2007-07-06,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261110,"Schulungen, Workshops, Präsentationen: intern/extern (mit Elektro-Material Zürich)",scenario.res_users_sku,2006-09-21,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261108,"Objekt: Whg Guyer-Ryser, Bülach Offerte:",scenario.res_users_sku,2006-11-27,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261106,"Objekt: Pawi Wohn- und Geschäftshaus, Offerte: 2058464",scenario.res_users_sku,2007-03-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261104,"Objekt: Erweiterung Garage Berger mit Whg   B a I, Offerte in Excel",scenario.res_users_sku,2007-03-28,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261102,"Objekt: ??, Hr. Bischof",scenario.res_users_sku,2007-01-19,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261100,"Objekt: Wohnüberbauung Mühlbach, Chur",scenario.res_users_mka,2007-07-05,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261099,"Objekt: UMB, Offerte: 2058598",scenario.res_users_cfr,2007-04-05,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261097,"Objekt: Sanierung Brühltor - Passage, St. Gallen, Offerte über 10754",scenario.res_users_sku,2007-02-14,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261095,"Objekt: IKEA, Offerte über 10754",scenario.res_users_sku,2007-06-14,2009-12-31,,,,specific_building_project.stage_won_realisation,,
scenario.buildingproject_-2144261093,"Objekt: 98198 Ersatzneubau Siedlung Hirzenbach, Zürich, Offerte: GH",scenario.res_users_sku,2007-01-29,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261091,"SBB Südpark, Baufeld D N, Basel",scenario.res_users_sku,2006-09-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261089,"Objekt: Seefeldstrasse, Auftragsnummer: 102822.001, Offerte: 2056817",scenario.res_users_cfr,2006-12-06,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261087,"Objekt: Überbauung Martisweid, Immensee",scenario.res_users_cfr,2005-12-16,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261085,"Objekt: Stadion Letzigrund, Zürich",scenario.res_users_sku,2007-01-29,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261083,"Objekt: Hoftmetten, Auftragsnummer: 11105018, Offerte:  2058062",scenario.res_users_cfr,2007-03-02,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261081,"Objekt: Überbauung Lauenen, Thun, Kostenschätzung",scenario.res_users_sku,2007-02-15,2009-12-31,,,,specific_building_project.stage_won_completed,,
scenario.buildingproject_-2144261079,"Objekt: EFH Ringmatt, Wolfhausen, Auftragsnummer: 102544, Offerte: 2058579",scenario.res_users_cfr,2007-04-26,2009-12-31,,,,specific_building_project.stage_won_completed,,
