id,name,description,active,default_code,categ_id:id,list_price,standard_price,weight,taxes_id,property_account_income_id,property_account_expense_id,type,state,uom_id:id,valuation
scenario.product_141350,"Tastenumsetzer für die Unterputzdose, 4-fach 230V",Tastensensor für LCN - Local Control Network,TRUE,141350,scenario.product_category_R0_050,54,16.2,0.031,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141353,"Binäreingang für die Unterputzdose, 3-fach",Binärsensor für LCN - Local Control Network,TRUE,141353,scenario.product_category_R0_050,50,15,0.01,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141354,"Windsensor, IP65",Aussensensor für LCN - Local Control Network,TRUE,141354,scenario.product_category_R0_050,122,36.6,0.267,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141355,"Windsensor mit Busmodul, IP65",Aussensensor für LCN - Local Control Network,TRUE,141355,scenario.product_category_R0_050,394,118.2,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141356,"Lichtsensor mit Busmodul, IP65",Aussensensor für LCN - Local Control Network,TRUE,141356,scenario.product_category_R0_050,366,109.8,0.287,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141357,"Lichtsensor mit Busmodul, inkl. Innenfühler, IP65",Aussensensor für LCN - Local Control Network,TRUE,141357,scenario.product_category_R0_050,438,131.4,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141358,"Lichtsensor für die Hutschiene, inkl. Innenfühler",Innensensor für LCN - Local Control Network,TRUE,141358,scenario.product_category_R0_050,260,78,0.11,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141360,"Regensensor, IP65",Aussensensor für LCN - Local Control Network,TRUE,141360,scenario.product_category_R0_050,497,149.1,0.724,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141361,"Regensensor mit Busmodul, IP65",Aussensensor für LCN - Local Control Network,TRUE,141361,scenario.product_category_R0_050,786,235.8,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141362,"Temperatursensor für den Innenbereich, -40°C bis +120°C",Innensensor für LCN - Local Control Network,TRUE,141362,scenario.product_category_R0_050,60,18,0.005,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141363,"Wind-, Regen-, Lichtsensor inkl. Busmodul, IP65",Aussensensor für LCN - Local Control Network,TRUE,141363,scenario.product_category_R0_050,1384,415.2,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141365,"Systemsoftware, Windows",Software für LCN - Local Control Network,TRUE,141365,scenario.product_category_R0_050,1529,458.7,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141366,"Visualisierungs-Software, Grundmodul",Software für LCN - Local Control Network,TRUE,141366,scenario.product_category_R0_050,1020,306,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141367,"Visualisierungs-Software, Zugangskontrolle",Software für LCN - Local Control Network,TRUE,141367,scenario.product_category_R0_050,1631,489.3,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141368,"Visualisierungs-Software, Zeitschaltuhr",Software für LCN - Local Control Network,TRUE,141368,scenario.product_category_R0_050,706,211.8,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141369,"Visualisierungs-Software, Erweiterungsmodul",Software für LCN - Local Control Network,TRUE,141369,scenario.product_category_R0_050,2025,607.5,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141370,"Grundlastbauteil für die Hutschiene, 2-fach",Zubehör für LCN - Local Control Network,TRUE,141370,scenario.product_category_R0_050,26.4,7.9,0.173,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141371,"Grundlastbauteil für die Unterputzdose, 2-fach",Zubehör für LCN - Local Control Network,TRUE,141371,scenario.product_category_R0_050,19,5.7,0.025,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141373,Störfilter für Unterputzdose,Ausgang für LCN - Local Control Network,TRUE,141373,scenario.product_category_R0_050,33.8,10.15,0.061,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141375,"Anschlussklemme für die Hutschiene, 3-fach",Zubehör für LCN - Local Control Network,TRUE,141375,scenario.product_category_R0_050,39.4,11.8,0.039,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141376,Verlängerung\Verfielfältigung I-Port für die Unterputzdose,Zubehör für LCN - Local Control Network,TRUE,141376,scenario.product_category_R0_050,19,5.7,0.005,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141379,PLC26/830/4P,"Sparlampe, warmweiss",TRUE,141379,scenario.product_category_R0_008,22,0.069,0.069,"Taxe VRG 700200,TVA due à 8.0% (Incl. TN)",3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141380,"Sensor-/Aktormodul für die Unterputzdose 230V, 2x300VA",Busmodul für LCN - Local Control Network,TRUE,141380,scenario.product_category_R0_050,304,91.2,0.045,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141382,PD2 360 AP Slave,"Präsenzmelder Slave, weiss",TRUE,141382,scenario.product_category_R201_002,142,22.77,0.183,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141383,PD2 360 UP Master 2C,"Präsenzmelder 2-Kanal, weiss",TRUE,141383,scenario.product_category_R201_002,172,33.021,0.205,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141384,PD2 360 UP Slave,"Präsenzmelder Slave, weiss",TRUE,141384,scenario.product_category_R201_002,142,23.715,0.178,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141385,ESA-ALC/W,"Ausseneck-Sockel, weiss",TRUE,141385,scenario.product_category_R202_022,18,2.79,0.086,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141386,ESA-ALC/S,"Ausseneck-Sockel, schwarz",TRUE,141386,scenario.product_category_R202_022,18,7.52,0.086,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141395,"Relaisausgang 230V, 2-fach 8A",Ausgang für LCN - Local Control Network,TRUE,141395,scenario.product_category_R0_050,59.6,17.9,0.037,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141398,"Lichtleiterkabel Kunstoff, 2 Adern, 1 Meter",Zubehör für LCN - Local Control Network,TRUE,141398,scenario.product_category_R0_050,4.8,2.2,0.008,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141399,"Lichtleiterkabel Kunstoff, 2 Adern, 500 Meter",Zubehör für LCN - Local Control Network,TRUE,141399,scenario.product_category_R0_050,2400,1100,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141400,PD2 360 DE Master 2C,"Präsenzmelder 2-Kanal, weiss",TRUE,141400,scenario.product_category_R201_002,172,34.866,0.203,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141401,PD2 360 DE Slave,"Präsenzmelder Slave, weiss",TRUE,141401,scenario.product_category_R201_002,142,25.56,0.174,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141403,"Systemsoftware (Update), Windows",Software für LCN - Local Control Network,TRUE,141403,scenario.product_category_R0_050,302,135,0.1,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141405,"Passiv-Infrarot-Bewegungsmelder 110°, 10m",Innensensor für LCN - Local Control Network,TRUE,141405,scenario.product_category_R0_050,104,31.2,0.069,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141406,"Relaisausgang 230V, 1-fach 16A",Ausgang für LCN - Local Control Network,TRUE,141406,scenario.product_category_R0_050,50,15,0.05,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141408,BSK-PD/W,"Ballschutzkorb Decken-Melder 360°, weiss",TRUE,141408,scenario.product_category_R201_023,31,5.409,0.226,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141409,IR-RC Mini,"IR-Fernbedienung, klein",TRUE,141409,scenario.product_category_R201_009,22,3.924,0.027,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141410,CDS AP Timer,Dämmerungsschalter mit Zeitschaltuhr,TRUE,141410,scenario.product_category_R205_005,130,23.976,0.222,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141412,SG-FL-500,Schutzgitter Halogenstrahler 500W,TRUE,141412,scenario.product_category_R202_023,12,1.53,0.2,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141413,IR-PD Mini,"IR-Fernbedienung, klein",TRUE,141413,scenario.product_category_R201_009,22,3.924,0.027,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141424,LC 200/W,"Bewegungsmelder 10A, weiss",TRUE,141424,scenario.product_category_R201_001,92,17.37,0.256,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141425,LC 200/S,"Bewegungsmelder 10A, schwarz",TRUE,141425,scenario.product_category_R201_001,92,17.37,0.256,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141426,FLC 500-200/W,"Strahler mit Bewegungsmelder, weiss",TRUE,141426,scenario.product_category_R202_003,138,24.48,1.66,"Taxe VRG 700180,TVA due à 8.0% (Incl. TN)",3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141427,FLC 500-200/S,"Strahler mit Bewegungsmelder, schwarz",TRUE,141427,scenario.product_category_R202_003,138,24.48,1.66,"Taxe VRG 700180,TVA due à 8.0% (Incl. TN)",3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141429,Adapterkabel 2x4-fach für Standardtaster,Tastensensor für LCN - Local Control Network,TRUE,141429,scenario.product_category_R0_050,27,8.1,0.019,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141430,FF-Safetylux,Ersatz-Farbfilter,TRUE,141430,scenario.product_category_R202_019,4.85,4.85,0.1,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141431,PD4 360 AP,"Bewegungsmelder 10A, weiss",TRUE,141431,scenario.product_category_R201_001,157,26.001,0.267,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141437,Transponder-Empfänger für die Unterputzdose,Transponder für LCN - Local Control Network,TRUE,141437,scenario.product_category_R0_050,298,89.4,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141438,Transponder-Karte,Transponder für LCN - Local Control Network,TRUE,141438,scenario.product_category_R0_050,9.6,2.9,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141439,Transponder-Anhänger,Transponder für LCN - Local Control Network,TRUE,141439,scenario.product_category_R0_050,9.9,2.95,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141444,"Relaisausgang 230V, 2-fach 16A",Ausgang für LCN - Local Control Network,TRUE,141444,scenario.product_category_R0_050,82.6,24.8,0.6,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141445,"Netzgerät für die Hutschiene, 12V / 12W",Netzteil für LCN - Local Control Network,TRUE,141445,scenario.product_category_R0_050,85,25.5,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141446,"Netzgerät für die Hutschiene, 24V / 12W",Netzteil für LCN - Local Control Network,TRUE,141446,scenario.product_category_R0_050,85,25.5,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141447,"Netzgerät für die Unterputzdose, 16V / 1W",Netzteil für LCN - Local Control Network,TRUE,141447,scenario.product_category_R0_050,39.4,11.8,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141452,PD2 360 AP Dimm,"Präsenzmelder Dimm 1-10V, weiss",TRUE,141452,scenario.product_category_R201_002,210,44.66,0.192,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141453,PD2 360 DE Dimm,"Präsenzmelder Dimm 1-10V, weiss",TRUE,141453,scenario.product_category_R201_002,210,47.96,0.198,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141455,LR1 Clip,"Lichtsensor für Konstantlichtregelung, weiss",TRUE,141455,scenario.product_category_R205_005,118,15.6,0.04,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141456,PD2 360 Clip Dimm,"Präsenzmelder Dimm 1-10V, weiss",TRUE,141456,scenario.product_category_R201_002,240,0,0.3,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141457,PD2 360 AP 24V-3A,"Präsenzmelder 24V, weiss",TRUE,141457,scenario.product_category_R201_002,210,26.253,0.2,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141469,FLC 150-200/W,"Strahler mit Bewegungsmelder, weiss",TRUE,141469,scenario.product_category_R202_003,119,20.835,0.94,"Taxe VRG 700180,TVA due à 8.0% (Incl. TN)",3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141470,FLC 150-200/S,"Strahler mit Bewegungsmelder, schwarz",TRUE,141470,scenario.product_category_R202_003,119,20.835,0.96,"Taxe VRG 700180,TVA due à 8.0% (Incl. TN)",3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141471,PD2 360 AP KNX,"Präsenzmelder KNX, weiss",TRUE,141471,scenario.product_category_R201_002,259,61.25,0.172,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141472,PD2 360 DE KNX,"Präsenzmelder KNX, weiss",TRUE,141472,scenario.product_category_R201_002,250,59.15,0.136,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141475,PD2 360 DE 24V,"Präsenzmelder 12V-24V-48V, weiss",TRUE,141475,scenario.product_category_R201_002,180,39.015,0.186,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141476,PD2 360 AP 24V,"Präsenzmelder 12V-24V-48V, weiss",TRUE,141476,scenario.product_category_R201_002,180,37.3,0.185,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141477,"Relaisausgang 230V, 4x2-fach 8A",Ausgang für LCN - Local Control Network,TRUE,141477,scenario.product_category_R0_050,303,90.9,0.6,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141478,LWL Kupplung duplex,,TRUE,141478,scenario.product_category_R0_050,28,16.6,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141479,LWL Stecker duplex,,TRUE,141479,scenario.product_category_R0_050,12,7,0,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141480,Sensormodul für die Unterputzdose 24V,Busmodul für LCN - Local Control Network,TRUE,141480,scenario.product_category_R0_050,171,51.3,0.045,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141481,Sensormodul für die Unterputzdose 230V,Busmodul für LCN - Local Control Network,TRUE,141481,scenario.product_category_R0_050,190,57,0.045,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141482,Adapterkabel 4-fach für EIB-Taster,Tastensensor für LCN - Local Control Network,TRUE,141482,scenario.product_category_R0_050,27.8,8.35,0.036,TVA due à 8.0% (Incl. TN),3200,4620,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141486,PD4 360 UP,"Bewegungsmelder 10A, weiss",TRUE,141486,scenario.product_category_R201_001,157,27.927,0.2,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141487,PD2 MAX UP Master 2C,"Präsenzmelder 2-Kanal, weiss",TRUE,141487,scenario.product_category_R201_002,210,42.993,0.226,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
scenario.product_141488,PD2 MAX UP Slave,"Präsenzmelder Slave, weiss",TRUE,141488,scenario.product_category_R201_002,172,30.681,0.194,TVA due à 8.0% (Incl. TN),3200,4200,product,sellable,product.product_uom_unit,manual_periodic
